,observation_hour,speed,rpm,acceleration,throttle_position,engine_temperature,engine_load_value,heart_rate,current_weather,visibility,precipitation,accidents_onsite,design_speed,accidents_time,risk_level_real,risk_level_lbpr,risk_level_lbsp,risk_level_mlp,risk_level_ran,risk_level_gbc,voting
13243,0.1666666666666669,0.7906976744186046,0.6648538409245411,0.6529051987767585,0.0987983978638184,0.4193548387096775,0.2479919678714859,0.8709677419354839,0.4333333333333333,0.0,0.3333333333333333,0.3346456692913386,0.75,0.0588235294117647,4,4,4,4,4,4,4.0
13807,0.1666666666666669,0.5193798449612403,0.4316791298436437,0.6131498470948012,0.0680907877169559,0.4193548387096775,0.2951807228915662,0.6774193548387096,0.4333333333333333,0.0,0.3333333333333333,0.2952755905511811,1.0,0.4117647058823529,3,3,4,3,3,3,3.0
12228,0.3333333333333335,0.1240310077519379,0.5513256288239293,0.7339449541284404,0.3404539385847797,0.8064516129032255,0.5200803212851405,0.3387096774193548,0.0333333333333333,0.9999999999999998,0.0,0.0433070866141732,0.5,0.1176470588235294,1,1,1,1,1,1,1.0
14230,0.1666666666666669,0.8449612403100775,0.6997507364604577,0.6330275229357799,0.0987983978638184,0.4193548387096775,0.2439759036144578,0.7903225806451614,0.4333333333333333,0.0,0.3333333333333333,0.0039370078740157,0.5,0.0,4,4,4,4,4,4,4.0
3639,0.3333333333333335,0.5581395348837209,0.5964196691593021,0.4418960244648318,0.2256341789052069,0.5483870967741935,0.2640562248995984,0.1451612903225806,0.0333333333333333,0.9999999999999998,0.1958333333333333,0.0433070866141732,0.5,0.0,1,1,2,1,1,1,1.0
20171,0.8333333333333335,0.2790697674418604,0.5946068434171765,0.8639143730886851,0.5700934579439252,0.5161290322580645,0.9056224899598394,0.4677419354838709,0.4333333333333333,0.0,0.3666666666666667,0.3700787401574803,0.0,0.5294117647058824,3,3,4,3,3,3,3.0
13300,0.1666666666666669,0.7906976744186046,0.6464989802855201,0.5076452599388379,0.0934579439252336,0.4516129032258065,0.2359437751004016,0.7741935483870966,0.4333333333333333,0.0,0.3333333333333333,0.0472440944881889,1.0,0.0588235294117647,4,3,3,3,3,4,3.0
12976,0.1666666666666669,0.7441860465116279,0.619306594153637,0.6941896024464832,0.6702269692923897,0.5161290322580645,0.8975903614457832,0.8225806451612904,0.4333333333333333,0.0,0.0,0.389763779527559,0.5,0.2941176470588235,4,4,4,4,4,4,4.0
14815,0.1666666666666669,0.5736434108527132,0.6116020847496034,0.6529051987767585,0.089452603471295,0.4838709677419355,0.2279116465863453,0.7741935483870966,0.4333333333333333,0.0,0.3333333333333333,0.0196850393700787,0.25,0.0,3,3,4,3,3,3,3.0
6526,0.0,0.4263565891472868,0.446181735780648,0.6529051987767585,0.198931909212283,0.5161290322580645,0.2048192771084337,0.2903225806451613,0.0,0.9999999999999998,0.0,0.1535433070866141,0.5,0.1176470588235294,1,1,1,1,1,1,1.0
14726,0.1666666666666669,0.5813953488372093,0.6208928166779969,0.6529051987767585,0.0934579439252336,0.4193548387096775,0.2439759036144578,0.7741935483870966,0.4333333333333333,0.0,0.3333333333333333,0.2952755905511811,0.5,0.2941176470588235,4,4,4,4,4,4,4.0
18492,0.666666666666667,0.2868217054263566,0.3999546793564468,0.4709480122324159,0.0627503337783711,0.5806451612903225,0.2279116465863453,0.5967741935483871,0.0666666666666666,0.0620155038759689,0.3666666666666667,0.0433070866141732,0.5,0.0,2,2,2,2,2,2,2.0
15145,0.1666666666666669,0.5116279069767442,0.4869703149784727,0.6024464831804281,0.6275033377837116,0.5161290322580645,0.8815261044176707,0.8064516129032259,0.4333333333333333,0.0,0.0,0.0236220472440944,1.0,0.0,2,2,2,2,3,2,2.0
12717,0.1666666666666669,0.7054263565891473,0.7477906186267845,0.6773700305810398,1.0,0.5161290322580645,0.9879518072289156,0.8064516129032259,0.4333333333333333,0.0,0.0,0.0708661417322834,0.5,0.0,4,3,3,3,4,4,3.0
368,0.1666666666666669,0.5426356589147286,0.5687740765918876,0.6529051987767585,0.9532710280373832,0.3870967741935485,0.8112449799196787,0.2096774193548386,0.1333333333333333,0.9999999999999998,0.0999999999999999,0.2165354330708661,0.5,0.0588235294117647,1,1,1,1,1,1,1.0
20662,0.8333333333333335,0.7131782945736433,0.757761160208475,0.7262996941896025,0.8010680907877168,0.5161290322580645,0.960843373493976,0.4999999999999999,0.0666666666666666,0.2480620155038759,0.0,0.0236220472440944,0.5,0.0,2,2,2,2,1,3,2.0
17463,0.3333333333333335,0.3488372093023256,0.4799456152277362,0.6941896024464832,0.0734312416555407,0.4193548387096775,0.2248995983935743,0.7258064516129031,0.0666666666666666,0.3720930232558138,1.0,0.9803149606299212,0.75,0.8823529411764706,4,3,4,3,4,4,4.0
19050,0.8333333333333335,0.7209302325581395,0.761386811692726,0.6529051987767585,0.0987983978638184,0.4193548387096775,0.2088353413654618,0.4516129032258064,0.0666666666666666,0.2480620155038759,0.1999999999999999,0.1535433070866141,0.5,0.0,3,2,2,3,2,3,2.0
12719,0.1666666666666669,0.7209302325581395,0.7634262406526173,0.6834862385321101,1.0,0.5161290322580645,1.0,0.8064516129032259,0.4333333333333333,0.0,0.0,0.0551181102362204,0.5,0.0,4,3,3,3,4,4,3.0
18090,0.3333333333333335,0.0,0.1513709494674824,0.6529051987767585,0.0307076101468624,0.5161290322580645,0.2479919678714859,0.5806451612903226,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.0314960629921259,0.5,0.0588235294117647,2,1,2,2,2,2,2.0
10207,0.1666666666666669,0.3488372093023256,0.5209607976433266,0.7691131498470949,0.9532710280373832,0.7741935483870965,0.7871485943775101,0.2903225806451613,0.0,0.9999999999999998,0.0,0.1811023622047244,0.5,0.3529411764705882,1,1,1,1,1,1,1.0
3984,0.3333333333333335,0.2248062015503876,0.5341037842737367,0.7262996941896025,0.9532710280373832,0.5483870967741935,0.2640562248995984,0.1290322580645161,0.0333333333333333,0.9999999999999998,0.1958333333333333,0.1929133858267716,0.0,0.1176470588235294,2,2,2,2,2,2,2.0
20330,0.8333333333333335,0.5658914728682171,0.5889417629730342,0.7538226299694191,0.7222963951935915,0.4838709677419355,0.8975903614457832,0.4677419354838709,1.0,0.3720930232558138,0.0,0.0472440944881889,1.0,0.0,1,1,1,1,1,1,1.0
17694,0.3333333333333335,0.7596899224806202,0.6385678676637209,0.5948012232415902,0.0934579439252336,0.3870967741935485,0.2359437751004016,0.5967741935483871,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.0511811023622047,0.5,0.0,2,3,2,3,2,2,2.0
14265,0.1666666666666669,0.6356589147286822,0.6736913664174031,0.7721712538226301,0.7116154873164218,0.5161290322580645,0.9056224899598394,0.7258064516129031,0.4333333333333333,0.0,0.3333333333333333,0.3228346456692913,1.0,0.5294117647058824,4,4,4,4,4,4,4.0
14892,0.1666666666666669,0.4728682170542636,0.6548832993428507,0.617737003058104,0.0934579439252336,0.4516129032258065,0.1967871485943775,0.5967741935483871,0.4333333333333333,0.0,0.3333333333333333,0.0393700787401574,0.5,0.0588235294117647,2,3,3,3,3,2,3.0
13736,0.1666666666666669,0.2635658914728682,0.3949694085656016,0.7920489296636086,0.1668891855807743,0.5483870967741935,0.5672690763052208,0.8709677419354839,0.4333333333333333,0.0,0.3333333333333333,0.4094488188976378,1.0,0.3529411764705882,4,4,4,4,4,4,4.0
14440,0.1666666666666669,0.7984496124031008,0.6689326988443236,0.6314984709480123,0.1882510013351134,0.4193548387096775,0.5983935742971888,0.6451612903225806,0.4333333333333333,0.0,0.3333333333333333,0.0787401574803149,0.75,0.0,3,4,4,4,4,3,4.0
15428,0.3333333333333335,0.4883720930232558,0.5202809879900294,0.6192660550458716,0.0787716955941255,0.5161290322580645,0.5823293172690763,0.7419354838709676,0.0666666666666666,0.3720930232558138,1.0,0.1141732283464566,0.25,0.0588235294117647,3,3,3,3,3,3,3.0
20197,0.8333333333333335,0.3410852713178294,0.7414457285293451,0.761467889908257,0.2510013351134846,0.5161290322580645,0.7399598393574297,0.4516129032258064,0.4333333333333333,0.0,0.3666666666666667,0.3700787401574803,0.0,0.5294117647058824,4,3,3,3,4,4,3.0
18303,0.3333333333333335,0.0232558139534883,0.2311352821210061,0.6926605504587157,0.0520694259012016,0.5161290322580645,0.3704819277108434,0.7741935483870966,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.0354330708661417,0.5,0.0588235294117647,2,2,2,2,2,2,2.0
12853,0.1666666666666669,0.6976744186046512,0.5812372535690007,0.672782874617737,1.0,0.5483870967741935,0.9216867469879516,0.7419354838709676,0.4333333333333333,0.0,0.0,0.0433070866141732,0.5,0.0588235294117647,3,3,3,3,3,3,3.0
1032,0.1666666666666669,0.5736434108527132,0.6027645592567414,0.7079510703363915,0.9532710280373832,0.7741935483870965,0.8152610441767069,0.1774193548387096,0.1333333333333333,0.3720930232558138,0.0999999999999999,0.1181102362204724,1.0,0.0588235294117647,1,1,1,1,1,1,1.0
5382,0.3333333333333335,0.8527131782945736,0.7122139134375708,0.680428134556575,0.2456608811748998,0.5483870967741935,0.2640562248995984,0.2419354838709676,0.0333333333333333,0.9999999999999998,0.1958333333333333,0.0472440944881889,1.0,0.0,2,2,2,2,1,2,2.0
14199,0.1666666666666669,0.8217054263565892,0.6970314978472695,0.7125382262996942,0.7850467289719627,0.5161290322580645,0.9136546184738956,0.8064516129032259,0.0666666666666666,0.3720930232558138,0.0,0.0511811023622047,0.5,0.0,3,2,2,3,2,2,2.0
2139,0.1666666666666669,0.6821705426356589,0.5717199184228416,0.6941896024464832,0.2202937249666222,0.5483870967741935,0.2640562248995984,0.1612903225806451,0.1333333333333333,0.3720930232558138,0.0999999999999999,0.0118110236220472,0.5,0.0,1,1,1,1,1,1,1.0
20641,0.8333333333333335,0.627906976744186,0.5341037842737367,0.6238532110091743,1.0,0.5483870967741935,0.9327309236947792,0.4032258064516129,0.0666666666666666,0.2480620155038759,0.0,0.0314960629921259,0.5,0.1176470588235294,2,1,1,2,1,1,1.0
15010,0.1666666666666669,0.8837209302325582,0.7391796963516882,0.6345565749235474,0.7903871829105473,0.5161290322580645,0.9447791164658634,0.7096774193548386,0.4333333333333333,0.0,0.3333333333333333,0.0393700787401574,0.5,0.0588235294117647,4,4,4,4,4,4,4.0
13597,0.1666666666666669,0.8062015503875969,0.6709721278042148,0.6529051987767585,0.0987983978638184,0.4193548387096775,0.2439759036144578,0.8225806451612904,0.4333333333333333,0.0,0.3333333333333333,0.0314960629921259,0.5,0.1176470588235294,4,4,4,4,4,4,4.0
2275,0.1666666666666669,0.1860465116279069,0.4500339904826648,0.6788990825688074,0.308411214953271,0.5483870967741935,0.2640562248995984,0.2419354838709676,0.1333333333333333,0.3720930232558138,0.0999999999999999,0.4094488188976378,1.0,0.3529411764705882,2,1,1,2,2,1,1.0
13607,0.1666666666666669,0.7751937984496124,0.6521640607296624,0.7125382262996942,0.0934579439252336,0.4193548387096775,0.2399598393574297,0.7903225806451614,0.4333333333333333,0.0,0.3333333333333333,0.0314960629921259,1.0,0.0,3,3,3,3,3,3,3.0
11295,0.1666666666666669,0.4883720930232558,0.5180149558123726,0.617737003058104,0.2149532710280373,0.5806451612903225,0.1847389558232931,0.3225806451612903,0.0,0.9999999999999998,0.0,0.1889763779527559,0.5,0.2352941176470588,1,1,1,1,1,1,1.0
22949,1.0,0.7751937984496124,0.649444822116474,0.5428134556574924,0.0987983978638184,0.4193548387096775,0.2399598393574297,0.4354838709677419,0.4333333333333333,0.3720930232558138,0.0,0.0669291338582677,1.0,0.0588235294117647,2,3,3,2,1,1,3.0
13438,0.1666666666666669,0.4496124031007752,0.489689553591661,0.5688073394495413,0.0734312416555407,0.5161290322580645,0.2088353413654618,0.7258064516129031,0.4333333333333333,0.0,0.3333333333333333,0.3188976377952756,0.5,0.2941176470588235,4,4,4,4,4,4,4.0
13274,0.1666666666666669,0.7674418604651163,0.6430999320190347,0.6972477064220184,0.0934579439252336,0.4193548387096775,0.2279116465863453,0.9193548387096774,0.4333333333333333,0.0,0.3333333333333333,0.0629921259842519,0.25,0.1176470588235294,4,4,4,4,4,4,4.0
12746,0.1666666666666669,0.7209302325581395,0.6020847496034444,0.6529051987767585,1.0,0.5161290322580645,0.9216867469879516,0.7741935483870966,0.4333333333333333,0.0,0.0,0.0511811023622047,1.0,0.0588235294117647,3,2,2,3,3,3,3.0
14970,0.1666666666666669,0.6744186046511628,0.7124405166553365,0.6941896024464832,0.7636849132176233,0.5483870967741935,0.92570281124498,0.7096774193548386,0.4333333333333333,0.0,0.3333333333333333,0.3385826771653543,0.75,0.0588235294117647,4,4,4,4,4,4,4.0
20138,0.8333333333333335,0.4883720930232558,0.5239066394742805,0.581039755351682,0.0787716955941255,0.4516129032258065,0.2208835341365461,0.4354838709677419,0.4333333333333333,0.0,0.3666666666666667,0.2716535433070866,0.0,0.5294117647058824,4,3,3,3,3,4,3.0
12731,0.1666666666666669,0.7441860465116279,0.6186267845003399,0.6529051987767585,1.0,0.5161290322580645,0.9176706827309238,0.8225806451612904,0.4333333333333333,0.0,0.0,0.0236220472440944,0.5,0.0,3,3,3,3,3,3,3.0
14703,0.1666666666666669,0.5736434108527132,0.6023113528212101,0.5902140672782875,0.6128170894526035,0.4516129032258065,0.8383534136546185,0.7903225806451614,0.4333333333333333,0.0,0.3333333333333333,0.1377952755905512,0.5,0.0588235294117647,4,3,3,4,4,4,4.0
1541,0.1666666666666669,0.3798449612403101,0.5572173124858373,0.8241590214067279,0.9532710280373832,0.129032258064516,0.8273092369477912,0.1451612903225806,0.1333333333333333,0.3720930232558138,0.0999999999999999,0.3228346456692913,1.0,0.5294117647058824,2,1,1,2,2,2,2.0
13271,0.1666666666666669,0.7441860465116279,0.6208928166779969,0.691131498470948,0.089452603471295,0.4193548387096775,0.2319277108433735,0.9193548387096774,0.4333333333333333,0.0,0.3333333333333333,0.0551181102362204,0.25,0.1176470588235294,4,4,4,4,4,4,4.0
14524,0.1666666666666669,0.751937984496124,0.6231588488556538,0.5871559633027523,0.0734312416555407,0.5161290322580645,0.2439759036144578,0.5645161290322581,0.4333333333333333,0.0,0.3333333333333333,0.0157480314960629,0.5,0.0,3,4,4,3,3,3,3.0
14866,0.1666666666666669,0.4806201550387596,0.6662134602311353,0.672782874617737,0.2349799732977303,0.4516129032258065,0.677710843373494,0.5806451612903226,0.4333333333333333,0.0,0.0,0.3622047244094488,0.25,0.3529411764705882,3,4,4,3,3,2,4.0
12803,0.1666666666666669,0.6744186046511628,0.5723997280761387,0.636085626911315,1.0,0.5161290322580645,0.928714859437751,0.6774193548387096,0.4333333333333333,0.0,0.0,0.0078740157480314,1.0,0.0,1,3,2,2,3,2,2.0
10750,0.1666666666666669,0.2325581395348837,0.5710401087695446,0.7232415902140673,0.3137516688918558,0.3548387096774195,0.4648594377510039,0.2741935483870968,0.0,0.9999999999999998,0.0,0.3070866141732283,0.5,0.2352941176470588,1,1,1,1,1,1,1.0
13963,0.1666666666666669,0.7441860465116279,0.6238386585089508,0.6376146788990826,0.6755674232309745,0.4838709677419355,0.8975903614457832,0.7096774193548386,0.0666666666666666,0.3720930232558138,0.0,0.0118110236220472,0.5,0.0,1,2,2,2,1,1,2.0
11414,0.3333333333333335,0.3178294573643411,0.4724677090414684,0.6146788990825689,0.2149532710280373,0.4838709677419355,0.216867469879518,0.2580645161290321,0.0,0.9999999999999998,0.0,0.6062992125984252,0.0,0.4705882352941176,1,2,1,2,1,1,1.0
16100,0.3333333333333335,0.0775193798449612,0.3435304781327895,0.7140672782874619,0.0520694259012016,0.4516129032258065,0.28714859437751,0.7419354838709676,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.1889763779527559,0.5,0.1176470588235294,2,3,3,3,3,3,3.0
14964,0.1666666666666669,0.627906976744186,0.6637208248357127,0.6743119266055047,0.7169559412550066,0.5483870967741935,0.9016064257028112,0.6451612903225806,0.4333333333333333,0.0,0.3333333333333333,0.3346456692913386,0.5,0.0588235294117647,4,4,4,4,4,3,4.0
23150,1.0,0.9302325581395348,0.7720371629277136,0.7354740061162081,0.2149532710280373,0.4516129032258065,0.6495983935742972,0.5322580645161291,0.0666666666666666,0.3720930232558138,0.0,0.1299212598425196,1.0,0.0588235294117647,3,1,1,3,2,3,1.0
13253,0.1666666666666669,0.7209302325581395,0.6109222750963064,0.4984709480122324,0.089452603471295,0.4193548387096775,0.2479919678714859,0.8548387096774194,0.4333333333333333,0.0,0.3333333333333333,0.2165354330708661,0.25,0.0,4,4,4,4,4,4,4.0
17727,0.3333333333333335,0.8372093023255813,0.6968048946295038,0.6529051987767585,0.1041388518024031,0.3870967741935485,0.2479919678714859,0.6612903225806451,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.0472440944881889,1.0,0.0,2,2,2,2,3,3,2.0
13415,0.1666666666666669,0.6124031007751938,0.642193519147972,0.7003058103975536,0.9893190921228304,0.5161290322580645,0.9216867469879516,0.7903225806451614,0.4333333333333333,0.0,0.3333333333333333,0.1181102362204724,1.0,0.0588235294117647,3,3,3,3,3,3,3.0
6169,0.0,0.6201550387596899,0.519827781554498,0.6529051987767585,0.9532710280373832,0.3870967741935485,0.8072289156626506,0.4032258064516129,0.0,0.9999999999999998,0.0,0.0354330708661417,1.0,0.0,1,1,1,1,1,1,1.0
13713,0.1666666666666669,0.1472868217054263,0.2318150917743032,0.4571865443425076,0.0360480640854472,0.4516129032258065,0.2359437751004016,0.7419354838709676,0.4333333333333333,0.0,0.3333333333333333,0.0944881889763779,1.0,0.3529411764705882,4,4,4,3,4,4,4.0
8547,0.1666666666666669,0.0,0.2053025152957172,0.6529051987767585,0.1668891855807743,0.5161290322580645,0.2761044176706827,0.2096774193548386,0.0666666666666666,0.9999999999999998,0.0,0.0787401574803149,0.5,0.0,1,1,1,1,1,1,1.0
13102,0.1666666666666669,0.751937984496124,0.6308633582596873,0.5902140672782875,0.0934579439252336,0.4193548387096775,0.2560240963855422,0.7096774193548386,0.4333333333333333,0.0,0.0,0.0078740157480314,0.75,0.0,2,3,3,3,3,3,3.0
14328,0.1666666666666669,0.4418604651162791,0.4774529798323136,0.672782874617737,1.0,0.5161290322580645,0.9367469879518072,0.9516129032258064,0.4333333333333333,0.0,0.3333333333333333,0.0157480314960629,1.0,0.0588235294117647,3,3,3,3,3,3,3.0
6113,0.0,0.5348837209302325,0.5665080444142306,0.6529051987767585,0.9532710280373832,0.3548387096774195,0.8112449799196787,0.2903225806451613,0.0666666666666666,0.9999999999999998,0.0,0.0157480314960629,1.0,0.0588235294117647,1,1,1,1,1,1,1.0
4764,0.3333333333333335,0.627906976744186,0.5259460684341718,0.7354740061162081,0.2296395193591455,0.5483870967741935,0.2640562248995984,0.1451612903225806,0.0333333333333333,0.9999999999999998,0.1958333333333333,0.0354330708661417,0.5,0.0588235294117647,2,1,2,2,1,2,2.0
19195,0.8333333333333335,0.7906976744186046,0.6659868570133696,0.5045871559633028,0.0987983978638184,0.4193548387096775,0.2399598393574297,0.5322580645161291,0.0666666666666666,0.2480620155038759,0.1999999999999999,0.0236220472440944,0.75,0.0,2,2,2,2,2,2,2.0
14764,0.1666666666666669,0.4806201550387596,0.3988216632676184,0.6330275229357799,0.0574098798397864,0.4193548387096775,0.216867469879518,0.7096774193548386,0.4333333333333333,0.0,0.3333333333333333,0.1141732283464566,0.25,0.0588235294117647,3,3,3,3,3,3,3.0
21362,0.8333333333333335,0.7054263565891473,0.7446181735780648,0.6146788990825689,0.1829105473965287,0.5161290322580645,0.3463855421686747,0.4354838709677419,0.0666666666666666,0.2480620155038759,0.1999999999999999,0.389763779527559,0.5,0.3529411764705882,4,1,3,3,3,3,3.0
13355,0.1666666666666669,0.6511627906976745,0.6838885112168593,0.6422018348623854,0.3297730307076101,0.4516129032258065,0.8343373493975903,0.8225806451612904,0.4333333333333333,0.0,0.3333333333333333,0.0157480314960629,0.5,0.0,4,4,4,4,4,4,4.0
13320,0.1666666666666669,0.5116279069767442,0.4368910038522547,0.5290519877675841,0.0680907877169559,0.4193548387096775,0.216867469879518,0.7741935483870966,0.4333333333333333,0.0,0.0,0.6811023622047244,0.0,0.5294117647058824,4,4,4,4,4,4,4.0
3155,0.3333333333333335,0.5736434108527132,0.4813052345343304,0.5840978593272171,0.2830440587449933,0.5483870967741935,0.2640562248995984,0.1935483870967741,0.0333333333333333,0.9999999999999998,0.0541666666666666,0.0472440944881889,1.0,0.0588235294117647,1,1,1,1,1,1,1.0
12780,0.1666666666666669,0.6976744186046512,0.5798776342624066,0.6330275229357799,1.0,0.5161290322580645,0.92570281124498,0.7419354838709676,0.4333333333333333,0.0,0.0,0.2204724409448819,1.0,0.0588235294117647,3,2,2,3,3,3,3.0
18032,0.3333333333333335,0.0,0.150917743031951,0.6529051987767585,0.041388518024032,0.5161290322580645,0.393574297188755,0.6451612903225806,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.0354330708661417,0.5,0.0588235294117647,2,2,2,2,2,2,2.0
13360,0.1666666666666669,0.6046511627906976,0.6474053931565829,0.573394495412844,0.0934579439252336,0.5161290322580645,0.2008032128514056,0.8870967741935484,0.4333333333333333,0.0,0.3333333333333333,0.0314960629921259,0.5,0.1764705882352941,3,4,4,4,3,4,4.0
15947,0.3333333333333335,0.0310077519379844,0.2399728076138681,0.5688073394495413,0.041388518024032,0.5483870967741935,0.2359437751004016,0.7419354838709676,0.0666666666666666,0.3720930232558138,0.3333333333333333,0.0511811023622047,0.5,0.0,2,2,2,2,2,2,2.0
13366,0.1666666666666669,0.6046511627906976,0.6505778382053026,0.6314984709480123,0.109479305740988,0.5161290322580645,0.6265060240963856,0.9838709677419354,0.4333333333333333,0.0,0.3333333333333333,0.0354330708661417,0.5,0.1764705882352941,4,4,4,4,4,4,4.0
12553,0.1666666666666669,0.7209302325581395,0.608203036483118,0.691131498470948,0.5647530040053403,0.4516129032258065,0.9056224899598394,0.7258064516129031,0.4333333333333333,0.0,0.0,0.0433070866141732,0.5,0.0,3,3,3,3,3,3,3.0
12417,0.1666666666666669,0.0,0.1491049172898255,0.6529051987767585,0.0307076101468624,0.5483870967741935,0.2640562248995984,0.7419354838709676,0.4333333333333333,0.0,0.0,0.0354330708661417,0.5,0.0,3,2,2,2,2,2,2.0
13077,0.1666666666666669,0.7131782945736433,0.5939270337638795,0.5596330275229358,0.0841121495327102,0.4838709677419355,0.2399598393574297,0.5967741935483871,0.4333333333333333,0.0,0.0,0.0708661417322834,0.5,0.0588235294117647,3,3,3,3,3,3,3.0
19333,0.8333333333333335,0.4651162790697674,0.3843190573306141,0.6299694189602447,0.0574098798397864,0.4193548387096775,0.216867469879518,0.5645161290322581,0.0666666666666666,0.2480620155038759,0.0,0.0433070866141732,1.0,0.0,1,1,1,1,1,1,1.0
22920,1.0,0.6589147286821705,0.7004305461137549,0.6207951070336392,0.1041388518024031,0.4516129032258065,0.2439759036144578,0.4677419354838709,0.4333333333333333,0.3720930232558138,0.0,0.0118110236220472,0.5,0.0,2,2,2,1,2,3,2.0
14824,0.1666666666666669,0.3953488372093023,0.4180829367777022,0.6941896024464832,0.1041388518024031,0.4193548387096775,0.2831325301204819,0.7419354838709676,0.4333333333333333,0.0,0.0,0.3976377952755905,0.25,0.0588235294117647,3,3,3,3,3,3,3.0
21164,0.8333333333333335,0.7054263565891473,0.5916610015862226,0.6529051987767585,0.9212283044058744,0.5161290322580645,0.9136546184738956,0.4354838709677419,0.0666666666666666,0.2480620155038759,0.1999999999999999,0.0196850393700787,1.0,0.0,1,1,1,1,1,1,1.0
5630,0.3333333333333335,0.0,0.2032630863358259,0.6529051987767585,0.1415220293724966,0.5483870967741935,0.2640562248995984,0.1290322580645161,0.0333333333333333,0.9999999999999998,0.1958333333333333,0.0433070866141732,0.5,0.1176470588235294,2,1,1,2,2,2,2.0
17585,0.3333333333333335,0.6744186046511628,0.5744391570360299,0.5688073394495413,0.0841121495327102,0.3870967741935485,0.2359437751004016,0.6612903225806451,0.0666666666666666,0.3720930232558138,1.0,0.0944881889763779,1.0,0.0588235294117647,2,2,2,2,2,2,2.0
